,ANN_DT,REPORT_PERIOD,IFLISTED_DATA,OPER_REV,NET_PROFIT_INCL_MIN_INT_INC,NET_PROFIT_EXCL_MIN_INT_INC,TOT_SHRHLDR_EQY_EXCL_MIN_INT,TOT_SHRHLDR_EQY_INCL_MIN_INT,S_INFO_COMPNAME,S_INFO_COMPCODE,OPDATE,OPMODE,code
834,20120607,20120531,1,230565200.0,76426700.0,76426700.0,11733887900.0,11733887900.0,长江证券股份有限公司,1000783,2015-09-16 17:43:12,0,000783.SZ
835,20120508,20120430,1,369414376.88,127985795.33,127985795.33,24688632013.7,24688632013.7,招商证券股份有限公司,2024359,2015-09-16 17:42:37,0,600999.SH
836,20120807,20120731,1,241588873.95,48877394.3,48877394.3,24417581834.5,24417581834.5,招商证券股份有限公司,2024359,2015-09-16 17:43:27,0,600999.SH
840,20121016,20120930,1,60238000.0,27311500.0,27311500.0,2071193733.56,2071193733.56,太平洋证券股份有限公司,04955EEF73,2015-09-16 17:43:57,0,601099.SH
841,20120907,20120831,1,485438700.0,169042000.0,169042000.0,56807800000.0,56807800000.0,海通证券股份有限公司,1600837,2015-09-16 17:43:16,0,600837.SH
842,20120907,20120831,1,42561400.0,1513100.0,1513100.0,5998866600.0,5998866600.0,山西证券股份有限公司,2002097,2015-09-16 17:43:03,0,002500.SZ
843,20121016,20120930,1,69976200.0,55993900.0,55993900.0,6062712055.0,6062712055.0,山西证券股份有限公司,2002097,2015-09-16 17:42:19,0,002500.SZ
846,20120908,20120831,1,140970700.0,50063200.0,50063200.0,11843135900.0,11843135900.0,长江证券股份有限公司,1000783,2015-09-16 17:43:16,0,000783.SZ
848,20120908,20120831,1,69492400.0,466700.0,466700.0,3362295000.0,3362295000.0,国金证券股份有限公司,1600109,2015-09-16 17:43:04,0,600109.SH
849,20130207,20130131,1,556892779.72,243767939.57,243767939.57,25343097659.6,25343097659.6,招商证券股份有限公司,2024359,2015-09-16 17:42:41,0,600999.SH
850,20121107,20121031,1,280668637.45,72257864.03,72257864.03,30312657673.4,30312657673.4,华泰证券股份有限公司,2002077,2015-09-16 17:43:48,0,601688.SH
852,20121107,20121031,1,121213890.43,15871876.08,15871876.08,8355031296.42,8355031296.42,兴业证券股份有限公司,2023060,2015-09-16 17:43:26,0,601377.SH
854,20121207,20121130,1,26016600.0,-38888700.0,-38888700.0,10203943900.0,10203943900.0,西南证券股份有限公司,1600369,2015-09-16 17:42:29,0,600369.SH
855,20121207,20121130,1,108668200.0,5894200.0,5894200.0,3390804800.0,3390804800.0,国金证券股份有限公司,1600109,2015-09-16 17:42:36,0,600109.SH
856,20121207,20121130,1,107304500.0,8039300.0,8039300.0,13923131600.0,13923131600.0,方正证券股份有限公司,2002179,2015-09-16 17:42:24,0,601901.SH
857,20130110,20121231,1,587232000.0,118276300.0,118276300.0,57972896234.5,57972896234.5,海通证券股份有限公司,1600837,2015-09-16 17:42:19,0,600837.SH
859,20121108,20121031,1,128722800.0,2950400.0,2950400.0,21038922400.0,21038922400.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:43:17,0,601788.SH
862,20130307,20130228,1,151927000.0,49193700.0,49193700.0,7679145400.0,7679145400.0,东吴证券股份有限公司,2024609,2015-09-16 17:44:03,0,601555.SH
863,20130409,20130331,1,57841100.0,-9763900.0,-9763900.0,10541615141.6,10541615141.6,西南证券股份有限公司,1600369,2015-09-16 17:44:03,0,600369.SH
864,20130410,20130331,1,434763623.72,169877230.07,169877230.07,25750253689.3,25750253689.3,招商证券股份有限公司,2024359,2015-09-16 17:43:49,0,600999.SH
865,20130410,20130331,1,668331563.25,253002728.95,253002728.95,32775936564.9,32775936564.9,广发证券股份有限公司,1000776,2015-09-16 17:43:49,0,000776.SZ
867,20130308,20130228,1,403805500.0,176560900.0,176560900.0,22449808900.0,22449808900.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:42:45,0,601788.SH
869,20130607,20130531,1,522130000.0,191480000.0,191480000.0,73441610000.0,73441610000.0,中信证券股份有限公司,08D39EC855,2015-09-16 17:43:13,0,600030.SH
870,20130508,20130430,1,579560000.0,223490000.0,223490000.0,72979710000.0,72979710000.0,中信证券股份有限公司,08D39EC855,2015-09-16 17:42:42,0,600030.SH
872,20130508,20130430,1,364939533.79,130373838.15,130373838.15,25873442165.8,25873442165.8,招商证券股份有限公司,2024359,2015-09-16 17:42:20,0,600999.SH
873,20130607,20130531,1,157721300.0,31011400.0,31011400.0,6528305300.0,6528305300.0,国金证券股份有限公司,1600109,2015-09-16 17:42:57,0,600109.SH
875,20130710,20130630,1,-26633700.0,-33543900.0,-33543900.0,10467219248.2,10467219248.2,西南证券股份有限公司,1600369,2015-09-16 17:43:00,0,600369.SH
876,20130709,20130630,1,94340000.0,21570000.0,21570000.0,7207572920.0,7207572920.0,东北证券股份有限公司,1000686,2015-09-16 17:43:22,0,000686.SZ
878,20130807,20130731,1,452949637.52,141463988.88,141463988.88,32397272071.7,32397272071.7,广发证券股份有限公司,1000776,2015-09-16 17:43:51,0,000776.SZ
879,20130807,20130731,1,231598800.0,78786300.0,78786300.0,12145529400.0,12145529400.0,长江证券股份有限公司,1000783,2015-09-16 17:43:03,0,000783.SZ
880,20130807,20130731,1,84304500.0,7856100.0,7856100.0,4559483500.0,4559483500.0,西部证券股份有限公司,502030478,2015-09-16 17:42:20,0,002673.SZ
881,20130907,20130831,1,-537208600.0,-523110400.0,-523110400.0,21941682700.0,21941682700.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:43:40,0,601788.SH
882,20130906,20130831,1,113910000.0,46560000.0,46560000.0,7264910000.0,7264910000.0,东北证券股份有限公司,1000686,2015-09-16 17:42:20,0,000686.SZ
883,20131015,20130930,1,180370000.0,66180000.0,66180000.0,7344733560.05,7344733560.05,东北证券股份有限公司,1000686,2015-09-16 17:42:23,0,000686.SZ
884,20131016,20130930,1,341408200.0,153153000.0,153153000.0,12447708841.5,12447708841.5,长江证券股份有限公司,1000783,2015-09-16 17:43:22,0,000783.SZ
886,20140212,20140131,1,88469700.0,37047200.0,37047200.0,6969802400.0,6969802400.0,山西证券股份有限公司,2002097,2015-09-16 17:44:01,0,002500.SZ
887,20140213,20140131,1,64247600.0,13401200.0,13401200.0,4682000600.0,4682000600.0,西部证券股份有限公司,502030478,2015-09-16 17:43:48,0,002673.SZ
888,20140214,20140131,1,74672000.0,-44706200.0,-44706200.0,21918287200.0,21918287200.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:43:15,0,601788.SH
889,20140307,20140228,1,753653520.67,323181556.95,323181556.95,32432532840.1,32432532840.1,华泰证券股份有限公司,2002077,2015-09-16 17:42:22,0,601688.SH
890,20131206,20131130,1,228988800.0,101597900.0,101597900.0,15282564600.0,15282564600.0,方正证券股份有限公司,2002179,2015-09-16 17:42:37,0,601901.SH
891,20131107,20131031,1,107420300.0,22675900.0,22675900.0,7732646100.0,7732646100.0,东吴证券股份有限公司,2024609,2015-09-16 17:43:12,0,601555.SH
893,20131206,20131130,1,446568800.0,86395800.0,86395800.0,60372195900.0,60372195900.0,海通证券股份有限公司,1600837,2015-09-16 17:42:34,0,600837.SH
894,20131206,20131130,1,71520000.0,5350000.0,5350000.0,7332640000.0,7332640000.0,东北证券股份有限公司,1000686,2015-09-16 17:43:16,0,000686.SZ
896,20131107,20131031,1,549494140.53,138996736.22,138996736.22,33052772391.9,33052772391.9,广发证券股份有限公司,1000776,2015-09-16 17:43:06,0,000776.SZ
898,20140110,20131231,1,125322800.0,-6467200.0,-6467200.0,4659511537.72,4659511537.72,西部证券股份有限公司,502030478,2015-09-16 17:43:29,0,002673.SZ
899,20140110,20131231,1,41638600.0,1186200.0,1186200.0,2179313193.13,2179313193.13,太平洋证券股份有限公司,04955EEF73,2015-09-16 17:42:45,0,601099.SH
901,20140410,20140331,1,219262000.0,70566800.0,70566800.0,6800721680.1,6800721680.1,国金证券股份有限公司,1600109,2015-09-16 17:42:30,0,600109.SH
902,20140410,20140331,1,594729169.96,222945768.53,222945768.53,34040178838.1,34040178838.1,广发证券股份有限公司,1000776,2015-09-16 17:43:16,0,000776.SZ
904,20140410,20140331,1,109615500.0,25321400.0,25321400.0,7004420208.0,7004420208.0,山西证券股份有限公司,2002097,2015-09-16 17:43:16,0,002500.SZ
907,20140410,20140331,1,427710912.65,174505889.41,174505889.41,27056615598.7,27056615598.7,招商证券股份有限公司,2024359,2015-09-16 17:42:39,0,600999.SH
908,20140307,20140228,1,165569200.0,80472600.0,80472600.0,15418998500.0,15418998500.0,国元证券股份有限公司,1000728,2015-09-16 17:42:51,0,000728.SZ
909,20140308,20140228,1,267499500.0,99373300.0,99373300.0,22024656900.0,22024656900.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:42:39,0,601788.SH
910,20140410,20140331,1,265350300.0,89701200.0,89701200.0,22415459889.0,22415459889.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:43:02,0,601788.SH
915,20140709,20140630,1,228068800.0,91591300.0,91591300.0,8016553669.02,8016553669.02,东吴证券股份有限公司,2024609,2015-09-16 17:43:13,0,601555.SH
917,20140607,20140531,1,611104249.07,252809622.73,252809622.73,33364191164.1,33364191164.1,广发证券股份有限公司,1000776,2015-09-16 17:43:42,0,000776.SZ
918,20140610,20140531,1,88273000.0,32361000.0,32361000.0,5987757900.0,5987757900.0,太平洋证券股份有限公司,04955EEF73,2015-09-16 17:43:11,0,601099.SH
920,20140607,20140531,1,62438800.0,4592800.0,4592800.0,4788107300.0,4788107300.0,西部证券股份有限公司,502030478,2015-09-16 17:43:08,0,002673.SZ
921,20140808,20140731,1,222867900.0,70435500.0,70435500.0,15289544400.0,15289544400.0,西南证券股份有限公司,1600369,2015-09-16 17:42:39,0,600369.SH
922,20140807,20140731,1,183929300.0,48883600.0,48883600.0,13089212000.0,13089212000.0,东吴证券股份有限公司,2024609,2015-09-16 17:43:51,0,601555.SH
923,20140807,20140731,1,919411262.21,413239610.66,413239610.66,39506479442.8,39506479442.8,招商证券股份有限公司,2024359,2015-09-16 17:42:35,0,600999.SH
927,20141015,20140930,1,599567700.0,194952100.0,194952100.0,23579262383.6,23579262383.6,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:43:34,0,601788.SH
928,20140905,20140831,1,1004868678.42,388302066.82,388302066.82,34449742964.7,34449742964.7,广发证券股份有限公司,1000776,2015-09-16 17:43:36,0,000776.SZ
930,20140905,20140831,1,124184600.0,50302100.0,50302100.0,4926696500.0,4926696500.0,西部证券股份有限公司,502030478,2015-09-16 17:43:59,0,002673.SZ
931,20140905,20140831,1,167802300.0,64284500.0,64284500.0,15938343600.0,15938343600.0,国元证券股份有限公司,1000728,2015-09-16 17:44:01,0,000728.SZ
932,20140905,20140831,1,918144600.0,428665900.0,428665900.0,62481067200.0,62481067200.0,海通证券股份有限公司,1600837,2015-09-16 17:43:25,0,600837.SH
934,20141015,20140930,1,1110480375.29,461996576.11,461996576.11,39454357091.7,39454357091.7,招商证券股份有限公司,2024359,2015-09-16 17:43:52,0,600999.SH
936,20141107,20141031,1,958415508.17,362328982.65,362328982.65,35705172548.8,35705172548.8,广发证券股份有限公司,1000776,2015-09-16 17:44:02,0,000776.SZ
941,20141107,20141031,1,413601900.0,116614000.0,116614000.0,13548292800.0,13548292800.0,兴业证券股份有限公司,2023060,2015-09-16 17:44:01,0,601377.SH
942,20141205,20141130,1,117300800.0,55261000.0,55261000.0,7216866600.0,7216866600.0,山西证券股份有限公司,2002097,2015-09-16 17:43:13,0,002500.SZ
946,20150206,20150131,1,329692600.0,136330400.0,136330400.0,9965687300.0,9965687300.0,国金证券股份有限公司,1600109,2015-09-16 17:43:53,0,600109.SH
947,20150206,20150131,1,381969300.0,186792100.0,186792100.0,5521411200.0,5521411200.0,西部证券股份有限公司,502030478,2015-09-16 17:42:28,0,002673.SZ
949,20150206,20150131,1,1742100283.6,742461985.66,742461985.66,41243639745.7,41243639745.7,招商证券股份有限公司,2024359,2015-09-16 17:43:42,0,600999.SH
950,20150110,20141231,1,1787965966.67,1095806.14,1095806.14,40558315237.8,40558315237.8,招商证券股份有限公司,2024359,2015-09-16 17:44:04,0,600999.SH
953,20150306,20150228,1,134207400.0,44944200.0,44944200.0,5589956300.0,5589956300.0,西部证券股份有限公司,502030478,2015-09-16 17:43:50,0,002673.SZ
954,20150113,20141231,1,332916088.56,66314492.43,66314492.43,6568456318.06,6568456318.06,国海证券股份有限公司,1000750,2015-09-16 17:42:48,0,000750.SZ
956,20100709,20100630,1,141890000.0,18190000.0,18190000.0,14413063215.8,14413063215.8,国元证券股份有限公司,1000728,2015-09-16 17:42:18,0,000728.SZ
957,20100709,20100630,1,2810000.0,-23060000.0,-23060000.0,2982819759.38,2982819759.38,东北证券股份有限公司,1000686,2015-09-16 17:43:05,0,000686.SZ
958,20100710,20100630,1,223346400.0,69497300.0,69497300.0,23336801060.7,23336801060.7,招商证券股份有限公司,2024359,2015-09-16 17:43:07,0,600999.SH
959,20100807,20100731,1,620527520.0,299734462.08,299734462.08,15800528648.3,15800528648.3,广发证券股份有限公司,1000776,2015-09-16 17:42:42,0,000776.SZ
960,20101018,20100930,1,510800866.12,256282425.53,256282425.53,29296418680.7,29296418680.7,华泰证券股份有限公司,2002077,2015-09-16 17:42:19,0,601688.SH
963,20100908,20100831,1,488734623.22,265122738.81,265122738.81,29020559529.8,29020559529.8,华泰证券股份有限公司,2002077,2015-09-16 17:44:04,0,601688.SH
964,20100907,20100831,1,190420000.0,82600000.0,82600000.0,3152920000.0,3152920000.0,东北证券股份有限公司,1000686,2015-09-16 17:43:49,0,000686.SZ
967,20110215,20110131,1,206316600.0,145553200.0,145553200.0,11259633300.0,11259633300.0,西南证券股份有限公司,1600369,2015-09-16 17:42:47,0,600369.SH
968,20110215,20110131,1,121228508.28,26419977.5,26419977.5,8130856952.28,8130856952.28,兴业证券股份有限公司,2023060,2015-09-16 17:43:30,0,601377.SH
970,20101105,20101031,1,745670700.0,323104000.0,323104000.0,43791544300.0,43791544300.0,海通证券股份有限公司,1600837,2015-09-16 17:42:51,0,600837.SH
971,20101106,20101031,1,652611289.82,316393468.44,316393468.44,29708969799.5,29708969799.5,华泰证券股份有限公司,2002077,2015-09-16 17:42:54,0,601688.SH
972,20110212,20110131,1,510665416.59,249231776.36,249231776.36,23662891341.1,23662891341.1,招商证券股份有限公司,2024359,2015-09-16 17:43:10,0,600999.SH
975,20101016,20100930,1,103863700.0,22437900.0,22437900.0,1903951500.0,1903951500.0,太平洋证券股份有限公司,04955EEF73,2015-09-16 17:43:46,0,601099.SH
976,20110411,20110331,1,241116300.0,94827200.0,94827200.0,11434536873.7,11434536873.7,西南证券股份有限公司,1600369,2015-09-16 17:42:30,0,600369.SH
977,20110412,20110331,1,209400000.0,85160000.0,85160000.0,15121819321.6,15121819321.6,国元证券股份有限公司,1000728,2015-09-16 17:42:56,0,000728.SZ
978,20110412,20110331,1,197506700.0,73676500.0,73676500.0,3169950749.53,3169950749.53,国金证券股份有限公司,1600109,2015-09-16 17:43:03,0,600109.SH
980,20110608,20110531,1,431905000.0,209356000.0,209356000.0,21300665700.0,21300665700.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:42:57,0,601788.SH
981,20110805,20110731,1,135720000.0,47980000.0,47980000.0,14731760000.0,14731760000.0,国元证券股份有限公司,1000728,2015-09-16 17:43:47,0,000728.SZ
982,20110507,20110430,1,94749000.0,33065600.0,33065600.0,3203016300.0,3203016300.0,国金证券股份有限公司,1600109,2015-09-16 17:43:39,0,600109.SH
983,20110507,20110430,1,379876400.0,169038800.0,169038800.0,22866340400.0,22866340400.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:43:34,0,601788.SH
984,20110507,20110430,1,78251500.0,28750400.0,28750400.0,6296104000.0,6296104000.0,山西证券股份有限公司,2002097,2015-09-16 17:43:06,0,002500.SZ
986,20110908,20110831,1,425497362.01,178811713.71,178811713.71,23961936137.5,23961936137.5,招商证券股份有限公司,2024359,2015-09-16 17:43:52,0,600999.SH
987,20111014,20110930,1,166720000.0,43590000.0,43590000.0,57027724110.1,57027724110.1,中信证券股份有限公司,08D39EC855,2015-09-16 17:43:49,0,600030.SH
992,20111015,20110930,1,207554450.02,63371748.73,63371748.73,23910296612.0,23910296612.0,招商证券股份有限公司,2024359,2015-09-16 17:43:10,0,600999.SH
993,20110907,20110831,1,155885107.75,44661105.44,44661105.44,8214561563.43,8214561563.43,兴业证券股份有限公司,2023060,2015-09-16 17:42:33,0,601377.SH
994,20110907,20110831,1,96990000.0,11260000.0,11260000.0,14399000000.0,14399000000.0,方正证券股份有限公司,2002179,2015-09-16 17:43:21,0,601901.SH
995,20111108,20111031,1,245105300.0,107022300.0,107022300.0,11395131400.0,11395131400.0,长江证券股份有限公司,1000783,2015-09-16 17:43:46,0,000783.SZ
996,20120111,20111231,1,109565787.32,-13227222.79,-13227222.79,8157117780.74,8157117780.74,兴业证券股份有限公司,2023060,2015-09-16 17:43:15,0,601377.SH
997,20111105,20111031,1,69444065.38,14002716.54,14002716.54,2559899099.97,2559899099.97,国海证券股份有限公司,1000750,2015-09-16 17:43:03,0,000750.SZ
999,20110112,20101231,1,1021118400.0,275809100.0,275809100.0,43852096456.7,43852096456.7,海通证券股份有限公司,1600837,2015-09-16 17:43:27,0,600837.SH
1002,20110608,20110531,1,306510000.0,48900000.0,48900000.0,57195040000.0,57195040000.0,中信证券股份有限公司,08D39EC855,2015-09-16 17:42:57,0,600030.SH
1003,20110608,20110531,1,124230000.0,30420000.0,30420000.0,14632040000.0,14632040000.0,国元证券股份有限公司,1000728,2015-09-16 17:42:21,0,000728.SZ
1004,20110805,20110731,1,128600500.0,39866900.0,39866900.0,3259814500.0,3259814500.0,国金证券股份有限公司,1600109,2015-09-16 17:42:41,0,600109.SH
1005,20110806,20110731,1,271696478.41,98879862.47,98879862.47,23826789200.6,23826789200.6,招商证券股份有限公司,2024359,2015-09-16 17:43:46,0,600999.SH
1006,20110510,20110430,1,509669385.66,234121177.93,234121177.93,24432198654.0,24432198654.0,招商证券股份有限公司,2024359,2015-09-16 17:43:57,0,600999.SH
1007,20110507,20110430,1,176342586.51,61281008.39,61281008.39,8100948983.23,8100948983.23,兴业证券股份有限公司,2023060,2015-09-16 17:43:04,0,601377.SH
1008,20110509,20110430,1,74056700.0,5961700.0,5961700.0,3491753000.0,3491753000.0,东北证券股份有限公司,1000686,2015-09-16 17:44:02,0,000686.SZ
1010,20110507,20110430,1,56780900.0,14893200.0,14893200.0,2066160400.0,2066160400.0,太平洋证券股份有限公司,04955EEF73,2015-09-16 17:43:17,0,601099.SH
1011,20110709,20110630,1,59302400.0,12242400.0,12242400.0,3219947568.91,3219947568.91,国金证券股份有限公司,1600109,2015-09-16 17:43:45,0,600109.SH
1012,20110711,20110630,1,139060000.0,59530000.0,59530000.0,14691894782.5,14691894782.5,国元证券股份有限公司,1000728,2015-09-16 17:44:00,0,000728.SZ
1013,20111015,20110930,1,-44691200.0,-148333400.0,-148333400.0,11229884462.0,11229884462.0,长江证券股份有限公司,1000783,2015-09-16 17:43:35,0,000783.SZ
